url,title,content
https://assistance.free.fr/articles/acceder-a-la-plateforme-gametree-tv-779,Accéder à la plateforme GameTree TV,"GameTree TV  est une plateforme de jeux vidéos à la demande.  Elle donne accès, directement depuis votre Player, à un catalogue fourni de jeux disponibles pour un tarif mensuel de 4,99 euros (sans engagement). Allumez votre  Player . Appuyez sur la touche  Free  de votre télécommande pour vous rendre à l'accueil. Rendez-vous sur la rubrique  Applications  puis  Mes Applications . Dans la liste des jeux, choisissez le portail  GameTree TV  et appuyez sur  OK . Pour vous abonner, sélectionnez  Abonnez-vous maintenant  (votre  code achat  vous sera demandé). Le montant correspondant aux achats GameTree TV est directement ajouté à votre facture mensuelle Free Haut Débit. La résiliation de GameTree TV se fait directement depuis l'application, dans  Aide & service   technique , puis  Mes abonnements  et enfin,  Résilier mon abonnement ."
https://assistance.free.fr/articles/location-de-telephone-regulariser-ma-situation-en-cas-dimpaye-997,Location de téléphone : régulariser ma situation en cas d'impayé,"En cas de défaut de prélèvement,  régularisez votre situation  le plus rapidement possible depuis votre  Espace Abonné . Si vous n’avez pas payé un ou plusieurs loyer(s),  votre contrat de location sera résilié  (dans les cas où les mises en demeure de payer sont restées infructueuses), le téléphone loué pourra être bloqué.  En cas de résiliation pour défaut de paiement, vous devrez : Payer les loyers restants dus jusqu'au terme de la durée initiale de 24 mois. Restituer le téléphone à Free  sous 30 jours . (pour les iPhone, avec la fonction  Localiser mon iPhone  désactivée) À défaut, des  frais de non restitution  seront facturés.  Si votre abonnement mobile est résilié, vous pourrez toujours régulariser votre situation depuis votre  Espace Abonné Mobile ."
https://assistance.free.fr/articles/disposer-de-mon-forfait-a-linternational-905,Disposer de mon forfait à l'international,"L'option  Communications à l'international  vous permet de recevoir ou d'émettre des communications depuis l'international et l'Outre-Mer (hors Europe et DOM) vers la France.  Si vous partez vers une  destination hors Europe et DOM , il vous faudra activer cette option avant votre départ.  Pour cela : Rendez-vous sur votre  Espace Abonné Mobile  à l’aide de vos identifiants. À la rubrique  Mon forfait mobile , cliquez sur  Mes options . Recherchez la ligne  Communications à l'international  et cliquez sur  Détails . Renseignez ensuite vos informations de carte bancaire pour régler l'avance sur consommation de  10 euros , permettant l'activation de l'option (demandée une seule fois lors de la première activation). Validez en cliquant sur  Payer et activer . Un message de confirmation apparaît et votre option est immédiatement disponible à l'utilisation. Après  épuisement de vos 2 heures ou de l'avance  depuis l'international, vous serez facturés aux tarifs indiqués dans la brochure tarifaire.  Cette option ne permet pas l'émission d'appels de la  France VERS l'international  (référez-vous à l'option  Communications depuis la France vers l'étranger ). Pour les  communications depuis l'Europe et les DOM  (voir liste dans la brochure tarifaire), l'activation de cette option n'est  pas nécessaire .  Pour utiliser votre connexion Internet depuis l'étranger et l'Outre-Mer, l'option  Service de données  devra être activée en plus des Communications à l'international. "
https://assistance.free.fr/articles/modifier-le-mot-de-passe-de-mon-espace-abonne-mobile-924,Modifier le mot de passe de mon Espace Abonné Mobile,"Connectez-vous à votre  Espace Abonné Mobile  à l'aide de votre identifiant et du mot de passe actuel. À la rubrique  Mon compte  sélectionnez  Mes informations . Cliquez sur  Modifier ,   à côté de  Mon mot de passe . Renseignez votre mot de passe actuel, puis indiquez votre nouveau mot de passe. La modification est immédiatement prise en compte. Votre identifiant (suite de 8 chiffres) ne peut, quant à lui, être modifié. Si vous avez perdu votre mot de passe, suivez  ces instructions ."
https://assistance.free.fr/articles/brutx-comment-sabonner-et-en-profiter-1088,BrutX : comment s'abonner et en profiter,"BrutX est disponible pour les offres Freebox Delta + Devialet, Freebox Pop (via application AndroidTV), Freebox One, Freebox Mini 4K et Freebox Révolution, sans engagement. Inscription  Rendez-vous sur l' application BrutX de votre Player Freebox  (pour la Freebox Pop, la télécharger depuis le Play Store) ou depuis le  site officiel BrutX . Inscrivez-vous en renseignant votre code d'achat. Utilisation Rendez-vous sur l' application BrutX de votre Player Freebox  (à installer depuis la Freebox Pop) ou du périphérique de votre choix. Renseignez vos identifiants et accédez au portail BrutX. La facturation est ajoutée mensuellement à votre facture Freebox."
https://assistance.free.fr/articles/brutx-quest-ce-que-cest--1087,BrutX : qu'est-ce que c'est ?,"BrutX est une plateforme de streaming par abonnement (SVOD)  et propose une sélection de films, séries, docs et courts métrages, portées par des auteurs qui ont un point de vue incisif sur le monde. C'est un espace où l'on découvre des contenus exclusifs et des productions originales aux points de vue engagés. BrutX est accessible depuis votre Freebox compatible sous forme d'offre sans engagement au tarif de 4,99€/mois. Il sera possible de visionner les contenus sur 1 seul écran à la fois.  "
https://assistance.free.fr/articles/service-replay-quest-ce-que-cest--1034,Service Replay : qu'est-ce que c'est ?,"Le service  Replay  est une plateforme de  rediffusion de contenus télévisés , permettant de voir ou de revoir les programmes de nombreuses chaînes dans les 7 jours qui suivent leur diffusion."
https://assistance.free.fr/articles/antennes-relais-momentanement-en-panne-ou-en-maintenance-1002,Antennes-relais momentanément en panne ou en maintenance,Prenez connaissance des  antennes-relais en maintenance  autour de vous.
https://assistance.free.fr/articles/acceder-au-freestore-764,Accéder au Freestore,"Étape 1 Allumez votre Player. Étape 2 Appuyez sur la touche  Free  de votre télécommande pour accéder à l’accueil de votre Freebox TV et rendez-vous sur la rubrique  Applications  sur la gauche, à l'aide des  flèches . Étape 3 Descendez jusqu'à la ligne  FreeStore  et appuyez sur la touche  OK .  Le catalogue des applications accessibles apparait. Étape 4 Utilisez la télécommande pour naviguer dans l'interface et choisir vos applications. Les applications payantes seront facturées sur votre prochaine facture Free Haut Débit.  "
https://assistance.free.fr/articles/telephone-fixe-transferer-tous-les-appels-entrants-553,Téléphone fixe : transférer tous les appels entrants,"Ce service vous permet de transférer  systématiquement  vers le numéro de votre choix, tous les appels émis vers votre ligne Freebox. Vos correspondants sont avertis par une tonalité spéciale émise pendant les appels. Le tarif de ce service téléphonique Free est de :  0,05€ par minute pour chaque appel renvoyé sur les destinations incluses 0,05€ par minute pour chaque appel renvoyé + tarif de base sur les destinations payantes Décrochez votre combiné Freebox puis :  Activer le service ( renvoi vers le numéro de votre choix ) :  *21* <  numéro  > # Désactiver le service :  #21# Connaître le statut du service :  *#21# Sur certains modèles de téléphone, il faudra appuyer sur la touche  appel  après avoir saisi la combinaison de touches."
https://assistance.free.fr/articles/beneficier-du-service-5g-969,Bénéficier du service 5G,"Les abonnés mobiles au Forfait Free  rattaché à un abonnement Freebox  (15,99 euros/mois ou 9,99 euros/mois) et équipés d'un mobile 5G  bénéficient automatiquement de la 5G, 4G/4G+ et 3G en illimité . Les abonnés mobiles au Forfait Free (19,99 euros/mois) équipés d'un mobile 5G  bénéficient automatiquement de 250 Go par mois en 5G; 4G/4G+ et 3G . 5G en cours de déploiement (3,5 GHz et 700 MHz), voir couverture détaillée sur  mobile.free.fr ."
https://assistance.free.fr/articles/freewifi_secure-informations-avancees-943,FreeWiFi_Secure : informations avancées,"Reposant sur le protocole d'authentification EAP-SIM,  FreeWiFi_Secure  est entièrement sécurisé, chaque abonné se connectant automatiquement au réseau WiFi communautaire par une adresse IP dédiée et dont les communications sont chiffrées (WPA).  L'avantage majeur d'EAP-SIM réside dans le fait qu'aucune saisie d'identifiant n'est nécessaire, l'authentification s'effectue automatiquement, avec la carte SIM.  Tous les téléphones vendus par Free sont compatibles avec FreeWiFi_Secure - EAP-SIM. "
https://assistance.free.fr/articles/brutx-resilier-labonnement-1089,BrutX : résilier l'abonnement,"Si votre inscription a été réalisée depuis l'interface TV BrutX, vous devrez vous rendre au même endroit pour procéder à la résiliation de l'abonnement. Si votre inscription a été réalisée depuis le site internet BruTX, vous devrez vous rendre au même endroit pour procéder à la résiliation de l'abonnement.  "
https://assistance.free.fr/articles/boite-email-quest-ce-que-cest--604,Boîte email : qu'est-ce que c'est ?,"Une boîte ou adresse email est une adresse électronique vous permettant d'envoyer et recevoir des courriers électroniques.  Avec Free, vous pouvez  créer gratuitement  autant d'adresses email que vous le souhaitez et y accéder facilement depuis votre ordinateur, votre téléphone ou tout autre équipement connecté."
https://assistance.free.fr/articles/freestore-quest-ce-que-cest--867,Freestore : qu'est-ce que c'est ?,"Le  Freestore  est une plateforme accessible depuis l'interface télévisée Freebox TV, vous donnant accès à des applications téléchargeables.  Vous y trouverez des applications gratuites ou payantes, classées parmi plusieurs catégories."
https://assistance.free.fr/articles/ou-trouver-mon-identifiant-freebox--1171,Où trouver mon identifiant Freebox ?,"Votre identifiant Freebox se présente généralement sous la forme suivante :  fbx12345670  (pour les abonnés les plus anciens, il peut s'apparenter à une simple série de chiffres). Vous le retrouverez : sur votre fiche abonné papier reçue avec votre Freebox, après inscription sur l'e-mail de confirmation de votre inscription sur votre facture mensuelle Si vous avez oublié le mot de passe associé à votre identifiant Freebox, rendez-vous sur la page  Récupération de votre mot de passe .  "
https://assistance.free.fr/articles/annuler-la-visite-du-technicien-free-a-domicile-755,Annuler la visite du technicien Free à domicile,"Lors d'un rendez-vous avec un technicien itinérant Free, nous vous rappelons que votre présence est indispensable sur l'ensemble du créneau horaire choisi.  Si vous ne pouvez finalement plus être présent pendant la plage horaire qui vous est réservée ou si le rendez-vous n'est plus utile (dysfonctionnement résolu), vous devez impérativement en demander l'annulation au moins 8 h avant le début du créneau horaire : soit sur Internet (gratuit) en vous connectant à votre  Espace Abonné , onglet  Mon Assistance  et lien  Annuler un rendez-vous avec un technicien itinérant  ; soit par téléphone au  3244  où vous serez mis en relation avec un serveur vocal interactif. Ces différents moyens sont disponibles 24 heures/24.  Si vous n’annulez pas le rendez-vous, vous serez facturé à hauteur de 49 euros pour “abonné absent”.  Si un rendez-vous est convenu avec nos services dans un créneau inférieur à 8 h (par exemple, le jour même ou le lendemain matin), il sera alors impossible de l'annuler."
https://assistance.free.fr/articles/me-retracter-dun-achat-daccessoire-746,Me rétracter d'un achat d'accessoire,"Toute opération de rétractation concernant un  accessoire  acheté via la boutique en ligne doit être effectuée dans les conditions suivantes : l'accessoire doit avoir été commandé via l'Espace Abonné ; si le colis n'a pas été livré, il doit être refusé lors de la remise par le transporteur ; si le colis a été livré, l'accessoire devra nous être retourné à l'adresse indiquée ci-dessous.  Dans tous les cas, il faudra faire parvenir une demande de rétractation écrite (accompagnée de l'accessoire, si réceptionné, dans les 14 jours suivant sa livraison), à l'adresse suivante :  Free - Service Produits Rétractation Accessoires 75371 PARIS CEDEX 08 Le remboursement sera opéré directement sur votre compte bancaire. Les articles retournés incomplets, abîmés, endommagés ou salis ne sont ni repris, ni remboursés.  "
https://assistance.free.fr/articles/avantages-des-abonnes-freebox-sur-les-forfaits-free-mobile-901,Avantages des abonnés Freebox sur les forfaits Free Mobile,"Si vous êtes abonné Freebox, vous bénéficiez d’un tarif avantageux sur votre forfait mobile : jusqu’à  4 Forfaits Free 5G/4G+  illimitée à  15,99€/mois  au lieu de 19,99€/mois, sans engagement ou le  Forfait 2€ à 0€/mois , sans engagement Spécificités  pour les abonnés Freebox Pop  :  1 Forfait Free 5G/4G+  illimitée à seulement  9,99€/mois  et jusqu’à 3 autres  Forfaits Free à 15,99€/mois  au lieu de 19,99€/mois, sans engagement ou le  Forfait 2€ à 0€/mois , sans engagement Si vous possédez plusieurs lignes mobiles, la réduction la plus avantageuse s’applique automatiquement. Pour bénéficier de l’avantage Freebox + Mobile dès votre première facture, il vous suffit d’indiquer vos identifiants Freebox dans le parcours de souscription à une offre mobile Free. Sinon, vous pouvez faire le rattachement à tout moment depuis votre  Espace Abonné Mobile , rubrique  Mon compte.  Cliquez sur  Mon offre  puis sur  Avantages Freebox  et indiquez vos identifiants Freebox."
https://assistance.free.fr/articles/freestore-quest-ce-que-cest--762,Freestore : qu'est-ce que c'est ?,"Le  Freestore  est une plateforme accessible depuis l'interface télévisée Freebox TV, vous donnant accès à des applications téléchargeables.  Vous y trouverez des applications gratuites ou payantes, classées parmi plusieurs catégories."
https://assistance.free.fr/articles/peripherique-de-stockage-usb-quest-ce-que-cest--86,Périphérique de stockage USB : qu'est-ce que c'est ?,"Un  périphérique de stockage USB  est un équipement externe (clé USB, disque dur) permettant de contenir des fichiers (photos, vidéos, etc.).  La Freebox One n'étant pas équipée de disque dur intégré, vous avez la possibilité d'y  brancher un ou plusieurs périphériques de stockage .  Ces périphériques vous permettront d'enregistrer vos programmes télévisés ou bien de visionner leur contenu depuis votre TV."
https://assistance.free.fr/articles/acceder-au-freestore-763,Accéder au Freestore,Étape 1 Allumez votre Boitier HD / Crystal Étape 2 Appuyez sur la touche  Free  de votre télécommande pour accéder à l’accueil de votre Freebox TV. Rendez-vous sur  Free Store  à l'aide des  flèches directionnelles  et appuyez sur la touche  OK . Étape 3 Utilisez votre télécommande pour naviguer dans l'interface et choisir vos applications. Les applications payantes seront facturées sur votre prochaine facture Free Haut Débit.  
https://assistance.free.fr/articles/netflix-quest-ce-que-cest--260,Netflix : qu'est-ce que c'est ?,"Netflix est une plateforme disponible en  option , proposant des films et séries télévisées à la demande, accessibles depuis votre  Freebox  mais également depuis un  ordinateur  ou une  tablette/smartphone  (via  l'application  Netflix).  En savoir plus sur notre  site commercial  ou directement sur le site de  Netflix . "
https://assistance.free.fr/articles/savoir-si-mon-telephone-est-compatible-5g-944,Savoir si mon téléphone est compatible 5G,"La plupart des smartphones récents sont compatibles 5G.  Pour savoir si c'est le cas de celui que vous possédez, nous vous conseillons de vous référer aux données constructeur de votre téléphone (compatibilité 5G sur les bandes N28 (700 MHz) et/ou N78 (3.5 GHz)).  Voir notre  carte de couverture 5G . Si vous commandez votre téléphone depuis notre site, rubrique  Téléphones , la mention 5G est visible sous la photo du smartphone. Cela est également précisé sur la  Fiche produit  et à l'onglet  Caractéristiques .  Tous nos téléphones 5G sont compatibles sur le réseau Free bandes N28 et N78.  "
https://assistance.free.fr/articles/freestore-quest-ce-que-cest--868,Freestore : qu'est-ce que c'est ?,"Le  Freestore  est une plateforme accessible depuis l'interface télévisée Freebox TV, vous donnant accès à des applications téléchargeables.  Vous y trouverez des applications gratuites ou payantes, classées parmi plusieurs catégories."
https://assistance.free.fr/articles/modifier-le-mot-de-passe-de-mon-espace-abonne-freebox-296,Modifier le mot de passe de mon Espace Abonné Freebox,"Rendez-vous sur votre  Espace Abonné  à l'aide de votre identifiant et du mot de passe associé. Dans la rubrique  Mon abonnement , cliquez sur  Modifier le mot de passe de mon interface abonné Free . Saisissez deux fois votre nouveau mot de passe (il doit comporter entre six et huit caractères alphanumériques) puis validez.  Votre nouveau mot de passe est directement pris en compte."
https://assistance.free.fr/articles/souscrire-un-forfait-free-mobile-887,Souscrire un forfait Free Mobile,"Rendez-vous sur notre site internet  mobile.free.fr  ou sur une de nos bornes Free, présentes en libre-service dans toutes les boutiques Free et chez nos partenaires  partout en France . Sélectionnez l'offre de votre choix et suivez les instructions. Si vous êtes déjà abonné Freebox , vous bénéficiez jusqu’à 4 Forfaits Free remisés et de la 5G/4G+ illimitée en renseignant vos identifiants Freebox lors de la souscription. Vos informations personnelles seront préremplies et la souscription ne vous prendra que quelques minutes. Si vous n'êtes pas abonné Freebox , renseignez vos informations personnelles. Vérifiez-les bien afin d'éviter toute erreur (notamment pour assurer la bonne livraison de votre carte SIM). Dans les deux cas (abonné Freebox ou non), vous avez la possibilité de nous contacter par téléphone au 1044 afin de bénéficier d'une aide personnalisée.  Si vous souhaitez conserver votre numéro de mobile actuel, vous devrez indiquer votre code RIO. Dans ce cas, votre ancien forfait mobile sera automatiquement résilié, vous n’avez pas besoin de contacter votre opérateur. Pour souscrire un forfait, il faudra obligatoirement disposer d'une adresse e-mail valide."
https://assistance.free.fr/articles/avantage-freebox-rattacher-mon-abonnement-free-mobile-a-mon-abonnement-freebox-936,Avantage Freebox : rattacher mon abonnement Free Mobile à mon abonnement Freebox,"Pour profiter des  tarifs préférentiels réservés aux abonnés Freebox , vous devez fournir vos informations Freebox lors de la souscription.  Si vous n'avez pas pu les communiquer à cette étape, ou si tout simplement vous vous êtes inscrit chez Free (Freebox) entre temps, vous pouvez rattacher votre abonnement mobile afin de bénéficier des avantages abonnés.  Pour cela : Rendez-vous sur votre  Espace Abonné Mobile  à l'aide de vos identifiants. A la rubrique  Mon compte , cliquez sur  Mon Offre , puis sur  Avantage Freebox . Sur l'écran suivant, indiquez vos identifiants  Freebox  (numéro de téléphone géographique ou 09 ou de type fbx... puis mot de passe associé) et validez. Si lors de votre inscription, vous aviez renseigné vos identifiants Freebox, alors la réduction est d'ores et déjà appliquée à votre abonnement mobile.  Nous vous conseillons, si vous disposez d'autres lignes,  de les regrouper sous un même compte  si toutefois vous souhaitez profiter de l'ensemble des avantages disponibles (par exemple, jusqu'à 4 forfaits Free à 15,99 euros).  Un abonnement mobile lié à un abonnement Freebox récupère l'adresse de ce dernier. Le nom du titulaire ainsi que le RIB ne changent pas."
https://assistance.free.fr/articles/regler-une-facture-impayee-935,Régler une facture impayée,"Lorsqu'une facture liée à votre abonnement est impayée, vous en êtes averti par SMS.  Pour procéder efficacement au règlement d'une (ou de plusieurs) facture(s) impayée(s) :  Connectez-vous à votre  Espace Abonné Mobile  à l'aide de votre identifiant et du mot de passe actuel. Un encart vous indique que votre Espace Abonné est restreint. Cliquez sur  Je régularise ma situation . La liste des factures impayées apparait. Sélectionnez  Régulariser . Renseignez vos informations de carte bancaire puis cliquez sur  Régulariser cette facture . Afin d'éviter toute fraude sur votre compte, vous êtes redirigé sur le site  3D Secure  pour finaliser le paiement. Vous serez invité à saisir un code de sécurité qui vous sera transmis par SMS. Dans certains cas rares, votre date de naissance peut vous être demandée. Si votre abonnement était soumis à un blocage ou une restriction, la réactivation est généralement de quelques minutes si toutefois l'ensemble des factures impayées ont été réglées.  Un redémarrage de votre téléphone peut-être nécessaire après le paiement.  3D Secure est un protocole sécurisé de paiement sur Internet.  Si le paiement par carte bancaire/3D Secure est refusé, veuillez :  Vérifier qu'il n'y ait pas d'erreur de saisie. Vérifier que les fonds sont disponibles. Vérifier que le plafond de dépense ne soit pas dépassé. Vous rapprocher de votre établissement bancaire. Les cartes bancaire à autorisation systématique (par exemple Visa Electron et Maestro Mastercard) ne sont pas acceptées.  Vous pouvez également régulariser votre situation depuis une  borne Free , à votre disposition dans les points de vente partenaires (vos identifiants vous seront demandés)."
https://assistance.free.fr/articles/changer-ladresse-postale-de-mon-forfait-rattache-a-un-abonnement-freebox-930,Changer l'adresse postale de mon forfait rattaché à un abonnement Freebox,"Vous bénéficiez de l' avantage Freebox  sur votre forfait Free Mobile : l'adresse de votre abonnement mobile correspond automatiquement à l' adresse d'installation de votre abonnement Freebox .  En effet, lors de votre inscription mobile et après avoir renseigné vos identifiants Freebox, vos coordonnées ont été reprises sur votre abonnement Freebox.  La modification de l'adresse de votre abonnement mobile ne sera possible que par le biais d'un  déménagement  de votre abonnement Freebox.  Obtenez plus d'information sur le  changement d'adresse postale  de votre abonnement Freebox.  Si votre forfait n'est  pas rattaché à un abonnement Freebox , vous pouvez  modifier votre adresse postale ."
https://assistance.free.fr/articles/disney-plus-acceder-au-service-depuis-ma-tv-ou-mon-peripherique-mobile-1184,Disney+ : accéder au service depuis ma TV ou mon périphérique mobile,"Depuis mon Player (Devialet, Pop ou Apple TV 4K) Lancez l'application  Disney+  intégrée. Ou rendez-vous sur la chaîne  132 . Depuis un appareil mobile Téléchargez et lancez l' application Disney+  sur votre appareil. La première fois, vous devrez saisir les identifiants Disney+ qui vous ont été fournis lors de votre inscription au service.  "
https://assistance.free.fr/articles/changer-ladresse-postale-de-mon-forfait-free-mobile-902,Changer l'adresse postale de mon forfait Free Mobile,"Vous êtes abonné à une offre mobile  non-rattachée à un abonnement Freebox .  Pour une modification de votre adresse postale : Rendez-vous sur votre  Espace Abonné Mobile . À la rubrique  Mon compte , cliquez sur  Mes informations . À  Mon adresse postale , cliquez sur le bouton  Modifier  et renseignez avec précision vos nouvelles coordonnées. Aussi et par sécurité, votre mot de passe vous sera demandé à nouveau. Enfin, validez via le bouton  Enregistrer . Un courrier postal contenant un  code de vérification  vous sera adressé à la nouvelle adresse renseignée. Il vous suffira de le saisir dans cette même interface.  Si vous souhaitez modifier l'adresse postale d'un  forfait rattaché à une offre Freebox , consultez  cette fiche ."
https://assistance.free.fr/articles/freestore-quest-ce-que-cest--866,Freestore : qu'est-ce que c'est ?,"Le  Freestore  est une plateforme accessible depuis l'interface télévisée Freebox TV, vous donnant accès à des applications téléchargeables.  Vous y trouverez des applications gratuites ou payantes, classées parmi plusieurs catégories."
https://assistance.free.fr/articles/les-conditions-et-modalites-de-lintervention-dun-technicien-a-domicile-754,Les conditions et modalités de l'intervention d'un technicien à domicile,"Pour constater les dysfonctionnements ou les perturbations que vous rencontrez et les résoudre,  des techniciens peuvent être amenés à se rendre à votre domicile .  Compte tenu du contexte sanitaire : vous pouvez demander au technicien de porter un masque lorsque vous l'accueillez ; évitez le contact et conservez une distance minimale de 2 mètres avec lui ; isolez les personnes vulnérables pour leur protection personnelle, tout comme celles présentant des symptômes de type grippal ; aérez les pièces dans lesquelles le technicien interviendra, avant et durant son intervention ; veuillez permettre au technicien de se laver les mains. Quelques informations utiles : Le technicien dispose de toutes vos informations lors de son déplacement et peut vous téléphoner en cas de besoin (accès à votre porte d'entrée, par exemple).  Attention, il peut vous contacter en numéro masqué  ; Les informations (téléphone portable, étage, porte...) renseignées sur votre  Espace Abonné  doivent être à jour. Le technicien peut intervenir en début ou fin de créneau horaire défini, selon ses disponibilités. Si  vous n'êtes plus disponible , vous devez  annuler le rendez-vous . Consultez notre fiche  L'intervention d'un technicien itinérant  pour en apprendre un peu plus sur l'intervention à votre domicile."
https://assistance.free.fr/articles/forcer-lejection-du-media-bluray-672,Forcer l'éjection du média Bluray,"Étape 1 Rendez-vous sur l'accueil de votre Player en appuyant sur la touche  Free  de votre télécommande. Étape 2 Allez dans la rubrique  Bluray  puis  Éjecter le disque  et validez avec la touche  OK . Étape 3 Votre Freebox Player émet un bruit mécanique et le média contenu sort du lecteur. Si votre média n'est pas éjecté malgré cette manipulation, il est possible que le moteur soit endommagé. Si vous êtes certain qu'un média est resté à l'intérieur, contactez notre service d’assistance.  "
https://assistance.free.fr/articles/acheter-mon-telephone-chez-free-946,Acheter mon téléphone chez Free,"Vous pouvez acheter votre téléphone chez Free : Lors de la souscription d’un forfait sur notre site  mobile.free.fr. Une fois votre abonnement actif, depuis l'onglet  Téléphones  de votre  Espace Abonné . Vous pourrez opter pour un  règlement comptant  ou une commande  Free Flex (location avec option d'achat) . Les informations telles que le suivi de la commande ou la facture du téléphone seront à votre disposition depuis votre  Espace Abonné .    "
https://assistance.free.fr/articles/jai-perdu-mon-mot-de-passe-de-lespace-abonne-free-mobile-886,J'ai perdu mon mot de passe de l'Espace Abonné Free Mobile,"Vous avez oublié votre mot de passe : Rendez-vous sur la page d'identification de votre  Espace Abonné Mobile . Cliquez sur  Vous avez oublié votre mot de passe ou perdu vos identifiants ? Saisissez votre identifiant à 8 chiffres ainsi que votre adresse e-mail et cliquez sur  Valider . Vous recevrez alors un e-mail vous indiquant votre nouveau mot de passe. Vous avez oublié votre identifiant : Rendez-vous sur la page d'identification de votre  Espace Abonné Mobile . Cliquez sur  Vous avez oublié votre mot de passe ou perdu vos identifiants ? Cliquez ensuite sur  Vous ne connaissez pas votre identifiant ? Remplissez les champs et faites  Valider . Vous recevrez alors un e-mail vous indiquant votre identifiant et votre mot de passe. Vous n'avez plus accès à votre e-mail de contact : Rendez-vous sur la page d'identification de votre  Espace Abonné Mobile . Cliquez sur  Vous n'avez plus accès à vos emails ou vous vous êtes trompé d'email à l'inscription ? Renseignez les différents champs. Pour des raisons évidentes de sécurité, vos  informations bancaires  vous seront demandées (celles fournies pour vos prélèvements). Le renvoi du mot de passe entraîne automatiquement le  changement de celui-ci ."
https://assistance.free.fr/articles/commander-une-nouvelle-carte-sim-ou-esim-free-922,Commander une nouvelle carte SIM ou eSIM Free,"Depuis votre Espace Abonné : Rendez-vous sur l' Espace Abonné Mobile  de votre ligne principale. À la rubrique  Mon compte , cliquez sur  Mon offre . Cliquez sur  Commander une nouvelle SIM ou eSIM . Choisissez le format de votre carte SIM :  Mini et Micro SIM ,  Nano SIM  ou  eSIM . Si votre carte SIM a été perdue ou volée, nous vous conseillons vivement de demander la suspension de votre ligne en sélectionnant  Oui, je souhaite suspendre ma ligne . Si vous commandez une nouvelle SIM pour une autre raison, cliquez sur  Non, je ne désire pas suspendre ma ligne . Confirmez votre demande en cliquant sur  Valider ma demande de SIM . Votre carte SIM vous sera délivrée par courrier postal dans les jours qui suivent ou instantanément pour une eSIM. Vous devrez  activer votre carte SIM  physique ou  télécharger et activer votre eSIM . Les  frais liés à cette demande  s'élèvent à  10 euros  et seront incrémentés sur la prochaine facture Free. Depuis nos bornes Free  (SIM uniquement)  : Vous pouvez renouveler et retirer votre carte SIM dans une  boutique  équipée d'une  borne Free . La nouvelle carte SIM est alors activée automatiquement. Dans ce cas, un  code SMS  vous est envoyé sur votre ancienne SIM pour valider votre demande. Si vous ne pouvez plus utiliser votre ancienne SIM (en cas de vol, de perte ou dysfonctionnement), vous devez vous rendre dans une  boutique Free  et vous adresser à un conseiller Free, munis de vos papiers d'identité. Si votre demande concerne une ligne secondaire, cette opération n'est réalisable que depuis l' Espace Abonné du compte principal  dont elle dépend. En cas de suspension de la ligne, celle-ci sera automatiquement et instantanément désactivée, évitant ainsi une utilisation frauduleuse. La ligne sera de nouveau fonctionnelle lors de l'activation de la carte SIM nouvellement reçue."
https://assistance.free.fr/articles/multiligne-detacher-une-ligne-secondaire-908,Multiligne : détacher une ligne secondaire,"Vous avez la possibilité de détacher une ligne secondaire, initialement créée dans le cadre du  multiligne , pour la rendre indépendante : Connectez-vous à l' Espace Abonné Mobile  de votre ligne principale à l'aide de vos identifiants et du mot de passe. Cliquez sur  Gérer mes lignes , sur  Détacher une ligne  puis sélectionnez la ligne à détacher. Vérifiez que l'adresse email renseignée est bien valide et cliquez sur  Envoyer l'e-mail de validation . Consultez l'email reçu et cliquez sur le lien qu'il contient. Retournez sur votre Espace Abonné Mobile et sélectionnez à nouveau la ligne à détacher. Cliquez sur  Continuer le détachement . Pour des mesures de sécurité et afin d'éviter toute fraude, cliquez sur  Envoyer le code de validation  (attention, celui-ci sera envoyé sur le numéro de la ligne principale). Reportez le code reçu par SMS dans le champ prévu et cliquez sur  Valider . Renseignez vos coordonnées (ou validez celles déjà existantes) et cliquez sur  Continuer . Vérifiez les informations et validez à l'aide du bouton  Détacher ce compte . La ligne détachée devient automatiquement principale et pourra à son tour accueillir des lignes secondaires.  L'opération de détachement de ligne est  irréversible ."
https://assistance.free.fr/articles/savoir-si-mon-telephone-est-compatible-4g-925,Savoir si mon téléphone est compatible 4G,"La majorité des smartphones récents sont compatibles 4G.  Pour savoir si c'est le cas de celui que vous possédez, nous vous conseillons de vous référer aux données constructeur de votre téléphone.  Lors d'un achat, pensez à vérifier systématiquement la présence du logo 4G garantissant sa compatibilité avec ce service.  Si vous commandez votre téléphone depuis notre site, rubrique  Téléphones , la mention 4G est visible sous la photo du smartphone. Vous en aurez aussi la précision en allant sur la  Fiche produit  et en cliquant sur l'onglet  Caractéristiques . À la ligne  Bandes 4G , vous sont précisées les fréquences 4G supportées par le téléphone en question. A ce jour, tous les téléphones proposés via notre site sont compatibles 4G. Si votre téléphone n'est pas compatible 4G, vous bénéficiez de 3Go de DATA de connexion Internet."
